GENERAL INFORMATION;;;;;;;;;;;;;;;;;GROWTH SEGMENT;;;;;;;SCREEN INFORMATION;;;;;;;;;;;;;;;;;;;;;;;;CABINET INFORMATION;;;;;;;;;;STAND INFORMATION;;;;;CONNECTIVITY INFORMATION;;;;;;;;;;;;;;;CONNECTIVITY INFORMATION (B2B only);;;;;;;;;;;;;;;;;;;;;;;ENERGY & ENVIRONMENTAL INFORMATION;;;;;;;;;;;;;;;;;WHAT IS INCLUDED IN THE BOX;;;;;;;;;ADITIONAL GAMING INFORMATION;;;;;;;;OTHER INFORMATION;WAREHOUSE PRODUCT STATUS;;;;;;;;;;;;;;;;;;;
NEW SKU ADDED;Model name;LIST PRICE CODE;Brand;Channel;Warehouse SKU;FOB;FOB UK only;Design Family;Product Line;Warehouse EAN;Warranty Period;MOQ (Default pallet);MOQ (EURO pallet);Warehouse NPI/EOL Month;Warehouse Product Status;FOB Status (/Running1);Summary GUSH+;"34""↑";HighRes (QHD+);Gaming (144Hz+);Gaming+ (240Hz+ or QHD+);SMART;OLED;Touch;Curvature;Diagonal (inch);Diagonal (cm);Aspect ratio;Panel;Backlight;Resolution (native);Max Refresh Rate;Response time GtG;Response time MPRT;Brightness (max);Contrast (static);Contrast (dynamic);Viewing angle (CR10);HDR version VESA;Sync Technology;AMD FreeSync Certified;NVIDIA G-Sync Certified;ColorGamut (NTSC/sRGB/AdobeRGB/DCI-P3);FlickerFree;Blue Light Filter;Multiview;Colours;BezelType (Front);Bezel colour (Front);Bezel finishing (Front);Cabinet colour (backside);Cabinet finishing (backside);Speakers;Speaker Power;VESA Wallmount;Webcam;Powersensor/Lightsensor;Tilt;Height Adjust (mm);Pivot;Swivel;VESA Bracket;D-SUB;DVI;HDMI;MHL;DisplayPort;DisplayPort Out (DaisyChain);USB hub;USB type;USB-C;USB-C Power Delivery;Built-in KVM;RJ45;USB out ports;USB fast charge port;Headphone out/Audio In;D-SUB2;DVI3;HDMI4;Display Port;DisplayPort Out (Daisy Chain);Daisy Chain Primary Model;Daisy Chain Secondary Model;Docking;Thunderbolt Yes/No;USB Gen;USB-C Upstream;USB-C Upstream Power Delivery;USB-B Upstream;USB Hub5;USB Downstream Ports;USB Ports Location;USB-A Downstream;USB-C Downstream;USB-C Downstream Power Delivery;USB Fast Charge Port6;RJ-45;Built-in KVM7;Headphone out/Audio In8;Power supply;EPEAT;TCO;TCO EDGE;EnergyStar;LOT Energy Label;Energy Label On mode power demand;On Mode Energy Consumption;Standby mode Energy Consumption;Off mode Energy Consumption;Blue Light technology Software (Certified);Blue Light technology Hardware (Certified);PCF Product Carbon Footprint Report (TTL 3year / kg of CO2e);ECMA Eco Declaration;HF;Paper Cushion;Doggy Door;VGA cable;DVI cable;HDMI cable;Displayport Cable;Mini-DP cable;Audio Cable;USB-A to B Cable;USB-C Cable;Remote Control;G-Menu / Precision Center;RGB Light FX;"PS5
Compatibility";"XBOX X
Compatibility";"XBOX S
Compatibility";Max Resolution HDMI;Max Resolution DP;Max Resolution USB-C;Features;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2611;2612;2701;2702;2703;2704;2705;Summary Formula;Internal Product Category;Refresh Rate & Resolution
mar.25;32B2N3500;32B2N3500/00;Philips;B2B;32B2N3500/00;;;B2, B3000;B-line;8,72104E+12;5 Years;14;10;Running;4. Active;; HR;0;Yes;0;0;0;0;No;No;31,5;80;16:09;IPS;WLED;2560x1440;100Hz;4;No;350;1000:01:00;50M:1;178/178;No;Adaptive Sync;No;No;72%/99%/-/-;Yes;Hardware (Anti Blue Mode);No;1.07B(8bit+FRC);3-sided frameless;Black;Texture;Black;Texture;Yes;2Wx2;100x100;No;No;-0,166666667;180mm;Yes;-1;BS2B2249B;No;No;2x 2.0;No;1x 1.2;No;Yes;"Upstream: 1 x USB3.2 type B; Downstream: USB3.2, Gen 1, 5 Gbit/s; 4 x USB3.2 type A Gen1, 5G (BC1.2x1 yellow)";No;No;No;No;4;Yes;Headphone out;No;No;2x 2.0;1x 1.2;-;32B2U3601, 32B2U3601H;-;-;No;USB3.2, Gen 1, 5 Gbit/s;-;-;1x USB-B;Yes;4;4x Down;4x USB-A;-;-;Yes;-;-;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;C;17 W;20.05 W (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV Eyesafe (Hardware);Yes;Yes;Yes;Yes;Yes;0;0;1.8m;1.8m;0;0;0;0;0;No;No;-;-;-;-;-;-;"31.5"", QHD, 100Hz, HAS, AntiBL (HW), 2x2W Speakers, DICOM";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;31,5' 16:9 IPS 100Hz 2560x1440 HAS 180mm   HDMI x 2x 2.0 DP x 1x 1.2 ;B2B;2560x1440@100Hz
mar.25;32B2U3601H;32B2U3601H/00;Philips;B2B;32B2U3601H/00;;;B2, B3000;B-line;8,72104E+12;5 Years;14;10;Running;4. Active;; HR / SMART;0;Yes;0;0;Yes;0;No;No;31,5;80;16:09;IPS;WLED;2560x1440;100Hz;4;No;350;1000:01:00;50M:1;178/178;No;Adaptive Sync;No;No;72%/99%/-/-;Yes;Hardware (Anti Blue Mode);No;1.07B(8bit+FRC);3-sided frameless;Black;Texture;Black;Texture;Yes;2Wx2;100x100;5MP hello webcam;No;-0,166666667;180mm;Yes;-1;BS2B2249B;No;No;1x 2.0;No;1x 1.4;Yes;Yes;"Upstream: 1 x USB-C1 (DP1.4 Alt Mode, USB3.2 Gen 1, 5Gbit/s); Downstream: USB3.2, Gen 1, 5 Gbit/s; 4 x USB3.2 type A Gen1, 5G (BC1.2x1 yellow), *2 on bottom, 2 on side";1 x USB-C (DP 1.4 Alt Mode, USB3.2 Gen 1, 5G);USB-C: PD90W;No;1G;4;Yes;Headphone out;No;No;1x 2.0;1x 1.4;Yes;-;32B2N3500;Docking;No;USB3.2, Gen 1, 5 Gbit/s;1x USB-C (DP Alt Mode);PD: 90W;-;Yes;4;2x Down + 2x Side;4x USB-A;-;-;Yes;1G;-;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;D;20 W;25.8 W (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV Eyesafe (Hardware);Yes;Yes;Yes;Yes;Yes;0;0;1.8m;1.8m;0;0;0;USB-C to C - Gen 2 - 1.5m;0;No;No;-;-;-;-;-;-;"31.5"", QHD, 100Hz, HAS, AntiBL (HW), Webcam 5MP, Docking, PD:90W, 2x2W Speakers, DICOM";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;31,5' 16:9 IPS 100Hz 2560x1440 HAS 180mm   HDMI x 1x 2.0 DP x 1x 1.4 1 x USB-C (DP 1.4 Alt Mode, USB3.2 Gen 1, 5G);B2B;2560x1440@100Hz
mar.25;24B2N3200D;24B2N3200D/00;Philips;B2B;24B2N3200D/00;;;B2, B3000;B-line;8,72104E+12;5 Years;16;16;Running;4. Active;;;0;0;0;0;0;0;No;No;24;61,13;16:10;IPS;WLED;1920x1200;100Hz;4;No;300;1500:01:00;50M:1;178/178;No;Adaptive Sync;No;No;72%/100%/-/-;Yes;Hardware (Anti Blue Mode);No;16.7M (6bits+FRC);4 side like;Black;Textured;Black;Texture;Yes;2Wx2;100x100;No;No;-0,166666667;150mm;Yes;-1;BS2B2249B;1;No;1x 1.4;No;1x 1.2;No;Yes;"Upstream: 1 x USB-B; Downstream: USB3.2, Gen 1, 5 Gbit/s; Bottom: 2 x USB3.2 type A, side: 2x USB3.2 type A (BC1.2x1 yellow) + 1x USB3.2 type C2 (data only, 15W)";No;No;No;No;5;Yes;Audio-in, Headphone out;1;No;1x 1.4;1x 1.2;-;24B2U3301D;-;-;No;USB3.2, Gen 1, 5 Gbit/s;-;-;1x USB-B;Yes;5;2x Down + 3x Side (1 USB-C);4x USB-A;1x USB-C;PD: 15W;Yes;-;-;Audio-in, Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;B;9,4 W;12.69 W (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV Eyesafe (Hardware);Yes;Yes;Yes;Yes;Yes;0;0;1.8m;1.8m;0;0;0;0;0;No;No;-;-;-;-;-;-;"24"", 16:10, 1900x1200, 100Hz, HAS, AntiBL (HW), USB: 4A+1C(15W), 2x2W Speakers";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24' 16:10 IPS 100Hz 1920x1200 HAS 150mm D-SUB x 1  HDMI x 1x 1.4 DP x 1x 1.2 ;B2B;1920x1200@100Hz
mar.25;32B2U3601;32B2U3601/00;Philips;B2B;32B2U3601/00;;;B2, B3000;B-line;8,72104E+12;5 Years;14;10;Running;4. Active;; HR / SMART;0;Yes;0;0;Yes;0;No;No;31,5;80;16:09;IPS;WLED;2560x1440;100Hz;4;No;350;1000:01:00;50M:1;178/178;No;Adaptive Sync;No;No;72%/99%/-/-;Yes;Hardware (Anti Blue Mode);No;1.07B(8bit+FRC);3-sided frameless;Black;Texture;Black;Texture;Yes;2Wx2;100x100;No;No;-0,166666667;180mm;Yes;-1;BS2B2249B;No;No;1x 2.0;No;1x 1.4;Yes;Yes;"Upstream: 1 x USB-C1 (DP1.4 Alt Mode, USB3.2 Gen 1, 5Gbit/s); Downstream: USB3.2, Gen 1, 5 Gbit/s; 4 x USB3.2 type A Gen1, 5G (BC1.2x1 yellow), *2 on bottom, 2 on side";1 x USB-C (DP 1.4 Alt Mode, USB3.2 Gen 1, 5G);USB-C: PD90W;No;1G;4;Yes;Headphone out;No;No;1x 2.0;1x 1.4;Yes;-;32B2N3500;Docking;No;USB3.2, Gen 1, 5 Gbit/s;1x USB-C (DP Alt Mode);PD: 90W;-;Yes;4;2x Down + 2x Side;4x USB-A;-;-;Yes;1G;-;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;D;20 W;25.8 W (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV Eyesafe (Hardware);Yes;Yes;Yes;Yes;Yes;0;0;1.8m;1.8m;0;0;0;USB-C to C - Gen 2 - 1.5m;0;No;No;-;-;-;-;-;-;"31.5"", QHD, 100Hz, HAS, AntiBL (HW), Docking, PD:90W, 2x2W Speakers, DICOM";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;31,5' 16:9 IPS 100Hz 2560x1440 HAS 180mm   HDMI x 1x 2.0 DP x 1x 1.4 1 x USB-C (DP 1.4 Alt Mode, USB3.2 Gen 1, 5G);B2B;2560x1440@100Hz
mar.25;AG246FK6;AG246FK6;AOC;B2C;AG246FK6;;;AG6;AGON PRO;4,03899E+12;3 Years;30;30;Running;4. Active;; G+;0;0;Yes;Yes;0;0;No;No;24,1;61,21;16:09;TN eSports;WLED;1920x1080;610Hz (OC, Native 600Hz);0,5;0,5;500;1000:01:00;80M:1;176/170;HDR400;Adaptive Sync;No;G-Sync Compatible;-/99,6%/-/94,7%;Yes;Software (Low Blue Mode);PIP/PBP (2 devices);16.7 millions;3-sided frameless;Black;Textured;Black/Grey;Texture;No;No;100x100;No;No;-0,217391304;130mm;Yes;-1;No;No;No;2x 2.1;No;1x 1.4;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;18 W;30 W (typ.);0.5 W (typ.);0.3 W (typ.);No (LowBlue Mode via OSD Menu);No;No;No;No;Yes;Yes;0;0;1.8m;1.8m;0;0;A to B - 1.8m;A to B - 1.8m;Yes, OSD pad;G-Menu;Yes;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@610Hz;1920x1080@610Hz;-;AGON PRO 610Hz, Fast TN eSports, HDMI2.1, HAS, USB, RGB light FX;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24,1' 16:9 TN eSports 610Hz (OC, Native 600Hz) 1920x1080 HAS 130mm   HDMI x 2x 2.1 DP x 1x 1.4 ;Gaming;1920x1080@610Hz (OC, Native 600Hz)
lut.25;27M2N5901A;27M2N5901A/00;Philips;B2C;27M2N5901A/00;;;M2;M-line;8,72104E+12;3 Years;12;8;Running;4. Active;; G+ / HR / SMART;0;Yes;Yes;Yes;Yes;0;No;No;27;68,5;16:09;Fast IPS;WLED;"3840x2160@160Hz; 1920x1080@320Hz";160Hz/320Hz dual mode;1;0,5;450;1000:01:00;Mega Infinity DCR;178/178;HDR400;Adaptive Sync;No;G-Sync Compatible (TBC);-/130%/-/95%;Yes;Hardware (Anti Blue Mode);PIP/PBP (2 devices);16.7 millions;3-sided frameless;White;Textured;White;Textured;Yes;5Wx2;100x100;No;No;-0,25;130mm;Yes;-1;No;No;No;2x 2.1;No;1x 1.4;No;Yes;1xUSB-B/2xUSB 3.2;USB-C 3.2 Gen2 (HBR3) ;65W;Yes;No;2;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;25 W;32.5 W (typ.);0.5 W (typ.);0.3 W (typ.);No (LowBlue Mode via OSD Menu);No (SoftBlue Technology);No;No;No;Yes;Yes;0;0;1.8m;1.8m;0;0;A to B - 1.8m;USBC-C/A Gen 2 - 1.2m - Gen 2 ;0;Precision Center;Ambiglow;3840x2160@120Hz;3840x2160@120Hz;2560x1440@120Hz;3840x2160@160Hz;3840x2160@160Hz;-;EVNIA 5000 DFM UHD@160Hz, FHD@320Hz, Fast IPS 1ms GtG, HAS,  USB-C, USB, Ambiglow, Spk;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27' 16:9 Fast IPS 160Hz/320Hz dual mode 3840x2160@160Hz; 1920x1080@320Hz HAS 130mm   HDMI x 2x 2.1 DP x 1x 1.4 USB-C 3.2 Gen2 (HBR3) ";Gaming;"3840x2160@160Hz; 1920x1080@320Hz@160Hz/320Hz dual mode"
lut.25;27E3U7903;27E3U7903/00;Philips;B2C;27E3U7903/00;;;E3;E-line;8,72104E+12;3 Years;16;16;Running;4. Active;; HR / SMART;0;Yes;0;0;Yes;0;No;No;27;68,5;16:09;IPS;WLED;5120x2880;70Hz;4;No;500;2000:01:00;80M:1;178/178;HDR600;No;No;No;-/100%/99.5%/99%;Yes;Hardware (Anti Blue Mode);PBP (2 devices);1.07B (8bit+FRC);Edge to edge glass;Space Gray;Edge to edge glass;Space Gray;Fine Texture;Yes;5Wx2;100x100;5.0 megapixel camera with  microphone and LED indictor (for Windows Hello), Auto-framing with AI control;Power Sensor 2 (WOA, LOL);-0,25;150mm;Yes;-1;-;No;No;1x 2.1;No;No;Yes, Thunderbolt 4;Yes;"Upstream: TBT 4 inx1 (Upstream, Data, Video, PD 96W), USB-C (data, PD 15W); Downstream: Thunderbolt Out x1 (downstream, data, video, PD 15W), USB-A x 2 (Gen2: 10G; 1 for FC); USB-C x1, (Data, 15W)";TBT 4 inx1 (Upstream, Data, Video, PD 96W), USB-C (upstream, data, 15W), TBT 4 x1 (downstream, data, video, PD 15W), USB-C x1, (downstream, data, 15W);"TBT4 (upstream): PD96W; USB-C (Upstream): PD15W; TBT4 (downstream): PD15W; USB-C (downstream): PD15W";Yes, (SmartKVM), Thunderbolt 4/USB-C;1G;3;Yes;Headphone out;No;No;1x 2.1;No;Yes, Thunderbolt 4;-;Itself;Pro-docking;Yes;USB3.2, Gen 2, 10 Gbit/s;1x Thunderbolt 4, 1x USB-C;1x Thunderbolt 4 PD96W, 1x USB-C PD15W;-;Yes;3;4x Back;2x USB-A;1x USB-C, 1x Thunderbolt 4;1x Thunderbolt 4 PD15W, 1x USB-C PD15W;Yes;1G;Yes, (SmartKVM), Thunderbolt 4/USB-C;Headphone out;Internal;Silver & Climate+;No;No;8.0;F;25 W;37.76 W (typ.) (Energy Star test method);0.5 W (typ.);0.3 W (typ.);No;TUV Eyesafe (Hardware);Yes;Yes;Yes;Yes;Yes;0;0;1.8m;0;0;0;0;TBT4, 1m;0;No;No;-;-;-;-;-;-;"27"", 5K, 70Hz, Thunderbolt 4 In/Out, Calman Ready, HDR600, AI enhanced 5MP webcam, Power Sensor 2, Smart KVM, Front glass with anti-reflection and 7H, Height Adjustable Stand, Display P3 color space, RedDot winner design";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;27' 16:9 IPS 70Hz 5120x2880 HAS 150mm   HDMI x 1x 2.1  TBT 4 inx1 (Upstream, Data, Video, PD 96W), USB-C (upstream, data, 15W), TBT 4 x1 (downstream, data, video, PD 15W), USB-C x1, (downstream, data, 15W);B2B;5120x2880@70Hz
lut.25;34B2U3600CH;34B2U3600CH/00;Philips;B2B;34B2U3600CH/00;;;B2, B3000;B-line;8,72104E+12;5 Years;12;8;Running;4. Active;;34''↑ / HR / SMART;Yes;Yes;0;0;Yes;0;No;Curved 1500R;34;86,36;21:09;VA;WLED;3440x1440;120Hz;4;No;300;3500:01:00;50M:1;178/178;HDR10;Adaptive Sync;No;No;85%/100%/-/-;Yes;Hardware (Anti Blue Mode);PIP/PBP (2 devices);1.07B(8bit+FRC);3-sided frameless;Black;Textured;Black;Texture;Yes;5Wx2;100x100;5MP hello webcam;No;-0,166666667;180mm;No;-1;BS2B2249B;No;No;2x 2.0;No;1x 1.4;No;Yes;"Upstream: 1 x USB-C1 (DP1.2 Alt Mode, data, USB3.2 Gen 1, 5Gbit/s) + 1 x USB-C2  (data only); Downstream: USB3.2, Gen 1, 5 Gbit/s, Bottom: 2 x USB3.2 type A, side: 2x USB3.2 type A (BC1.2x1 yellow)";1 x USB-C1 (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);USB C1: PD90W;Yes, (SmartKVM);1G;4;Yes;Headphone out;No;No;2x 2.0;1x 1.4;-;-;-;Docking;No;USB3.2, Gen 1, 5 Gbit/s;2x USB-C (1x DP Alt Mode + 1x Data);PD: 90W;-;Yes;4;2x Down + 2x Side;4x USB-A;-;-;Yes;1G;Yes, Smart KVM;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;D;20 W;28.26 W (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV Eyesafe (Hardware);Yes;Yes;Yes;Yes;Yes;0;0;1.8m;1.8m;0;0;0;USB-C-C - Gen 2 - 1.5m;0;No;No;-;-;-;-;-;-;"34"", WQHD, 120Hz, Curved 1500R, Webcam, Docking, PD90W, AntiBL (HW), 2x5W Speakers";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;34' 21:9 VA 120Hz 3440x1440 HAS 180mm   HDMI x 2x 2.0 DP x 1x 1.4 1 x USB-C1 (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);B2B;3440x1440@120Hz
lut.25;Q27E4CV;Q27E4CV;AOC;B2B;Q27E4CV;;;E4;Essential-Line;4,03899E+12;5 Years;32;32;Running;4. Active;; HR / SMART;0;Yes;0;0;Yes;0;No;No;27;68,6;16:09;IPS;WLED;2560x1440;120Hz;4;1;350;1500:01:00;20M:1;178/178;HDR Mode;Adaptive Sync;No;No;72%/99%/-/-;Yes;Hardware (Anti Blue Mode);No;16.7M (8 bit);4 side like;Black;Textured;Black;Texture;Yes;2Wx2;100x100;No;No;-0,166666667;150mm;Yes;-1;VB2025;No;No;1x 2.1 TMDS;No;1x 1.2;Yes;Yes;"Upstream: 1 x USB C1; Downstream: 4 x USB3.2 type A Gen1, 5G (BC1.2x1 yellow) *2 on bottom, 2 on side";1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);USB C1: PD90W;No;1G;4;Yes;Headphone out;No;No;1x 2.1 TMDS;1x 1.2;Yes;-;Q27E4U;Docking;No;USB3.2, Gen 1, 5 Gbit/s;1x USB-C (DP Alt Mode);PD: 90W;-;Yes;4;2x Down + 2x Side;4x USB-A;-;-;Yes;1G;-;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;D;16 W;23.25 W (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV EyeComfort (Hardware) 4star;Yes;Yes;Yes;Yes (Giftbox);Yes;0;0;1.8m;1.8m;0;0;0;USB-C-C - Gen 2 - 1.5m;0;No;No;-;-;-;-;-;-;"27"", QHD, 120Hz, HAS, AntiBL (HW), Docking, PD90W, 2x2W Speakers";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;27' 16:9 IPS 120Hz 2560x1440 HAS 150mm   HDMI x 1x 2.1 TMDS DP x 1x 1.2 1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);B2B;2560x1440@120Hz
lut.25;CU34E4CV;CU34E4CV;AOC;B2B;CU34E4CV;;;E4;Essential-Line;4,03899E+12;5 Years;24;16;Running;4. Active;;34''↑ / HR / SMART;Yes;Yes;0;0;Yes;0;No;Curved 1500R;34;86,36;21:09;VA;WLED;3440x1440;120Hz;4;1;350;3500:01:00;20M:1;178/178;HDR Ready/HDR10;Adaptive Sync;No;No;72%/100%/-/-;Yes;Hardware (Anti Blue Mode);PIP/PBP (2 devices);1.07B(8bit+FRC);3-sided frameless;Black;Textured;Black;Texture;Yes;5Wx2;100x100;No;No;-0,217391304;180mm;No;-1;VB2025;No;No;2x 2.1 TMDS;No;1x 1.4;No;Yes;"Upstream: USB C & USB-B; Downstream: 4 x USB3.2 type A Gen1, 5G (BC1.2x1 yellow) *2 on bottom, 2 on side";1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);USB C1: PD90W;Yes, (SmartKVM);1G;4;Yes;Headphone out;No;No;2x 2.1 TMDS;1x 1.4;-;-;-;Docking;No;USB3.2, Gen 1, 5 Gbit/s;1x USB-C (DP Alt Mode);PD: 90W;1x USB-B;Yes;4;2x Down + 2x Side;4x USB-A;-;-;Yes;1G;Yes, Smart KVM;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;E;25 W;31.7 W (typ.) (Energy Star test method);0.5 W (typ.);0.3 W  (typ.) ;No;TUV EyeComfort (Hardware) 4star;Yes;Yes;Yes;Yes (Giftbox);Yes;0;0;1.8m;1.8m;0;0;0;USB-C-C - Gen 2 - 1.5m;0;No;No;-;-;-;-;-;-;34, WQHD, 120Hz, HAS, AntiBL (HW), Docking, PD90W, Smart KVM, 2x2W Speakers;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;34' 21:9 VA 120Hz 3440x1440 HAS 180mm   HDMI x 2x 2.1 TMDS DP x 1x 1.4 1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);B2B;3440x1440@120Hz
lut.25;24E4CV;24E4CV;AOC;B2B;24E4CV;;;E4;Essential-Line;4,03899E+12;5 Years;32;32;Running;4. Active;; SMART;0;0;0;0;Yes;0;No;No;23,8;60,4;16:09;IPS;WLED;1920x1080;120Hz;4;1;300;1500:01:00;20M:1;178/178;HDR Mode;Adaptive Sync;No;No;72%/99%/-/-;Yes;Hardware (Anti Blue Mode);No;16.7M (6bits+FRC);4 side like;Black;Textured;Black;Texture;Yes;2Wx2;100x100;No;No;-0,166666667;150mm;Yes;-1;VB2025;No;No;1x 1.4;No;1x 1.2;Yes;Yes;"Upstream: 1 x USB C1; Downstream: 4 x USB3.2 type A Gen1, 5G (BC1.2x1 yellow) *2 on bottom, 2 on side";1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);USB C1: PD90W;No;1G;4;Yes;Headphone out;No;No;1x 1.4;1x 1.2;Yes;-;24E4U;Docking;No;USB3.2, Gen 1, 5 Gbit/s;1x USB-C (DP Alt Mode);PD: 90W;-;Yes;4;2x Down + 2x Side;4x USB-A;-;-;Yes;1G;-;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;C;11 W;15.74 W  (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV EyeComfort (Hardware) 4star;Yes;Yes;Yes;Yes (Giftbox);Yes;0;0;1.8m;1.8m;0;0;0;USB-C-C - Gen 2 - 1.5m;0;No;No;-;-;-;-;-;-;"24"", FHD, 120Hz, HAS, AntiBL (HW), Docking, PD90W, 2x2W Speakers";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;23,8' 16:9 IPS 120Hz 1920x1080 HAS 150mm   HDMI x 1x 1.4 DP x 1x 1.2 1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);B2B;1920x1080@120Hz
lut.25;27E4CV;27E4CV;AOC;B2B;27E4CV;;;E4;Essential-Line;4,03899E+12;5 Years;32;32;Running;4. Active;; SMART;0;0;0;0;Yes;0;No;No;27;68,6;16:09;IPS;WLED;1920x1080;120Hz;4;1;300;1500:01:00;20M:1;178/178;HDR Mode;Adaptive Sync;No;No;72%/99%/-/-;Yes;Hardware (Anti Blue Mode);No;16.7M (6bits+FRC);4 side like;Black;Textured;Black;Texture;Yes;2Wx2;100x100;No;No;-0,166666667;150mm;Yes;-1;VB2025;No;No;1x 1.4;No;1x 1.4;Yes;Yes;"Upstream: 1 x USB C1; Downstream: 4 x USB3.2 type A Gen1, 5G (BC1.2x1 yellow) *2 on bottom, 2 on side";1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);USB C1: PD90W;No;1G;4;Yes;Headphone out;No;No;1x 1.4;1x 1.4;Yes;-;27E4U;Docking;No;USB3.2, Gen 1, 5 Gbit/s;1x USB-C (DP Alt Mode);PD: 90W;-;Yes;4;2x Down + 2x Side;4x USB-A;-;-;Yes;1G;-;Headphone out;Internal;Gold & Climate+;10.0;TCO Edge;EnergyStar 8;C;13 W;16.52 W (typ.) (Energy Star test method);0.3 W (typ.);0.3 W (typ.);No;TUV EyeComfort (Hardware) 4star;Yes;Yes;Yes;Yes (Giftbox);Yes;0;0;1.8m;1.8m;0;0;0;USB-C-C - Gen 2 - 1.5m;0;No;No;-;-;-;-;-;-;"27"", FHD, 120Hz, HAS, AntiBL (HW), Docking, PD90W, 2x2W Speakers";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;27' 16:9 IPS 120Hz 1920x1080 HAS 150mm   HDMI x 1x 1.4 DP x 1x 1.4 1 x USB-C (DP Alt Mode, USB3.2 Gen 1, 5G, w/adaptive Sync);B2B;1920x1080@120Hz
